137,0.8973214285714286,0.0,0.0,0.0,-0.0536566509136587,0.23692225901100972,0.19169223936041346,0.7608690611214326,0.6484004968614099,0.758850013590077,0.6428150678794087
137,0.90625,0.1,0.07692307692307693,0.08695652173913043,0.0387978860452609,0.3667711476388695,0.3213254789577924,0.7674160281266523,0.7011787351417454,0.7618565419639086,0.6670862862840983
137,0.9285714285714286,0.0,0.0,0.0,-0.025189636092993916,0.05509259259259258,0.020601851851851857,0.787671708063052,0.6261877820196253,0.7867919208462959,0.6026098429204452
137,0.9142857142857143,0.0,0.0,0.0,-0.04011867994926566,0.4397156084656084,0.2768187830687831,0.7950949419732968,0.7805996360072498,0.7910859129165703,0.7201082641826171
137,0.8952380952380953,0.0,0.0,0.0,-0.054357789696644204,0.4444113756613757,0.2768187830687831,0.7999218038214854,0.786305538379192,0.7895048370260674,0.6982742219444796
137,0.9241071428571429,0.0,0.0,0.0,-0.03346949069541691,0.3214285714285714,0.13958821233411398,0.7584644865621759,0.6047883989938665,0.7575471613665902,0.6188477238077588
137,0.90625,0.0,0.0,0.0,-0.04776926580801096,0.38524590163934425,0.25387392661982827,0.768447918596961,0.723921408664907,0.7640568659888888,0.6927325590974764
137,0.9532967032967034,0.3888888888888889,0.5384615384615384,0.45161290322580644,0.4340740448471899,0.4574138715027016,0.6845903724192293,0.7626362930376489,0.7454244335488212,0.749052708473328,0.6886691125070166
137,0.9532967032967034,0.3888888888888889,0.5384615384615384,0.45161290322580644,0.4340740448471899,0.4574138715027016,0.6845903724192293,0.7626362930376489,0.7454244335488212,0.749052708473328,0.6886691125070166
137,0.9532967032967034,0.3888888888888889,0.5384615384615384,0.45161290322580644,0.4340740448471899,0.4574138715027016,0.6845903724192293,0.7626362930376489,0.7454244335488212,0.749052708473328,0.6886691125070166
137,0.9615384615384616,0.47058823529411764,0.6153846153846154,0.5333333333333333,0.5186797170928765,0.5873421869148879,0.8496356815876728,0.7647388106951336,0.7685449201598018,0.7540712066062971,0.7036442004728287
137,0.9615384615384616,0.47058823529411764,0.6153846153846154,0.5333333333333333,0.5186797170928765,0.5873421869148879,0.8496356815876728,0.7647388106951336,0.7685449201598018,0.7540712066062971,0.7036442004728287
137,0.9615384615384616,0.47058823529411764,0.6153846153846154,0.5333333333333333,0.5186797170928765,0.5873421869148879,0.8496356815876728,0.7647388106951336,0.7685449201598018,0.7540712066062971,0.7036442004728287
137,0.9340659340659341,0.0,0.0,0.0,-0.03397246874871142,0.49288722637452775,0.8113933023056761,0.7524872030873381,0.7145500377752316,0.7327617455449692,0.6234289015766356
137,0.9560439560439561,0.4117647058823529,0.5384615384615384,0.4666666666666667,0.4485201418339367,0.5370142375679208,0.7515955989200366,0.7612954221316486,0.7429798254941518,0.75109598647327,0.6977786767582183
